stable_native_unit_key,actor_key,posture_label,posture_decision,posture_label_display,posture_label_source,source_type,source_video_key,video_key,recording_date,native_start_frame,native_end_frame,split_role,outer_fold_id,model_split_role,split_eligibility_status_tokens,behavior_label,sampling_stratum,reviewed_snapshot,reviewed_snapshot_sha,split_hash,review_session,review_status,reviewer,decision_timestamp,technical_exclusion_reason,media_binding_status,media_binding_path,snapshot_binding_status,split_binding_status,usable_for_posture_supervision,posture_valid_mask,behavior_model_eligible_for_matched_ablation
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000219|track_id=tracklet_00002480|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000219|track_id=tracklet_00002480,lying,lying,lying,human_review,legacy_recovered,pigs041219/000219,pigs041219/000219,041219,3,18,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T07:46:10+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs041219\000219\burst_color_7586aaa7_400\ID_2\f000003.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000056|track_id=tracklet_00000812|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000056|track_id=tracklet_00000812,lying,lying,lying,human_review,legacy_recovered,pigs271119/000056,pigs271119/000056,271119,54,69,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T07:46:11+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs271119\000056\burst_color_2c5124b7_2100\ID_5\f000054.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000018|track_id=tracklet_00003340|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000018|track_id=tracklet_00003340,lying,lying,lying,human_review,legacy_recovered,pigs271119/000018,pigs271119/000018,271119,0,15,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T07:46:12+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs271119\000018\burst_color_ab339973_267\ID_2\f000000.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7|anchor=894,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7,lying,lying,lying,human_review,cvat_tracking_xml,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,291119,894,899,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T07:46:13+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000302_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=0|anchor=864,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=0,lying,lying,lying,human_review,cvat_tracking_xml,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,291119,864,869,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T07:46:15+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000302_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs161119%2F000076|track_id=tracklet_00002742|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs161119%2F000076|track_id=tracklet_00002742,lying,lying,lying,human_review,legacy_recovered,pigs161119/000076,pigs161119/000076,161119,0,15,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T07:46:16+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs161119\000076\burst_color_87aa0182_33\ID_7\f000000.jpg,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs161119%2F000074|track_id=tracklet_00000848|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs161119%2F000074|track_id=tracklet_00000848,lying,lying,lying,human_review,legacy_recovered,pigs161119/000074,pigs161119/000074,161119,5,20,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T07:46:17+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs161119\000074\burst_color_2e614034_467\ID_1\f000005.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=6|anchor=1068,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=6,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000233,Pigs291119_000233,291119,1068,1073,exclude|train,FOLD_1,train,exclude,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T07:46:18+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,PASS,PASS,True,True,False
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000066|track_id=tracklet_00001050|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000066|track_id=tracklet_00001050,lying,lying,lying,human_review,legacy_recovered,pigs271119/000066,pigs271119/000066,271119,0,15,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T07:46:20+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs271119\000066\burst_color_35f9a6b0_167\ID_3\f000000.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0|anchor=60,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000231,Pigs291119_000231,291119,60,65,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T07:46:21+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000039|track_id=tracklet_00002478|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000039|track_id=tracklet_00002478,sitting,sitting,sitting,human_review,legacy_recovered,pigs271119/000039,pigs271119/000039,271119,0,15,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T07:46:35+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs271119\000039\burst_color_7564fd6b_67\ID_8\f000000.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7|anchor=558,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7,lying,lying,lying,human_review,cvat_tracking_xml,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,291119,558,563,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T07:46:37+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000302_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000236|track_id=tracklet_00002211|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000236|track_id=tracklet_00002211,lying,lying,lying,human_review,legacy_recovered,pigs041219/000236,pigs041219/000236,041219,2,17,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T07:46:45+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs041219\000236\burst_color_69f26102_367\ID_2\f000002.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=5|anchor=66,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000085_30fps|video=Pigs281119_000085_30fps|track_id=5,sitting,sitting,sitting,human_review,cvat_tracking_xml,Pigs281119_000085_30fps,Pigs281119_000085_30fps,281119,66,71,validation,FOLD_3,validation,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T07:47:11+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs281119_000085_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=0|anchor=1308,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=0,lying,lying,lying,human_review,cvat_tracking_xml,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,291119,1308,1313,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:00:48+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000302_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7|anchor=1596,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7,lying,lying,lying,human_review,cvat_tracking_xml,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,291119,1596,1601,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:00:49+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000302_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000181|track_id=tracklet_00004134|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000181|track_id=tracklet_00004134,lying,lying,lying,human_review,legacy_recovered,pigs281119/000181,pigs281119/000181,281119,0,15,validation,FOLD_3,validation,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:00:51+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs281119\000181\burst_color_e3018b1f_200\ID_8\f000000.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0|anchor=678,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000233,Pigs291119_000233,291119,678,683,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:00:52+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000233_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7|anchor=486,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7,lying,lying,lying,human_review,cvat_tracking_xml,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,291119,486,491,exclude|train,FOLD_1,train,exclude,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:01:09+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000302_30fps.mp4,PASS,PASS,True,True,False
source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7|anchor=1380,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7,lying,lying,lying,human_review,cvat_tracking_xml,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,291119,1380,1385,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:01:13+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000302_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000273|track_id=tracklet_00001132|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000273|track_id=tracklet_00001132,lying,lying,lying,human_review,legacy_recovered,pigs041219/000273,pigs041219/000273,041219,0,15,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:01:16+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs041219\000273\burst_color_3895ea4c_100\ID_4\f000000.jpg,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000225_30fps.mp4|video=Pigs291119_000225_30fps.mp4|track_id=2|anchor=312,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000225_30fps.mp4|video=Pigs291119_000225_30fps.mp4|track_id=2,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000225_30fps.mp4,Pigs291119_000225_30fps.mp4,291119,312,317,exclude|train,FOLD_1,train,exclude,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:01:20+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000225_30fps.mp4,PASS,PASS,True,True,False
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0|anchor=168,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000231,Pigs291119_000231,291119,168,173,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:01:21+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,PASS,PASS,True,True,True
source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0|anchor=1200,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0,lying,lying,lying,human_review,cvat_tracking_xml,Pigs291119_000231,Pigs291119_000231,291119,1200,1205,train,FOLD_1,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:01:23+07:00,,PASS,C:\Users\ironh\Downloads\PIG_Behavior_Project\data\videos\Pigs291119_000231_30fps.mp4,PASS,PASS,True,True,True
source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000125|track_id=tracklet_00001670|legacy_sequence,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000125|track_id=tracklet_00001670,lying,lying,lying,human_review,legacy_recovered,pigs031219/000125,pigs031219/000125,031219,0,15,train,FOLD_4,train,,lying,lying_enriched,reviewed_engineering_amendment_992f34c0204a85a1,ab86e2e04267cfdc8248f9bdb8774615479d67a3589f7a25844bb1a4c93a639e,557156a7eb6cceeb6a91f667f7c51dcb286e3111f35f414970fa7431acc7e63b,posture_500_a566c58d252c1642,human_review_completed,TuanHM,2026-08-07T08:01:23+07:00,,PASS,E:\PigProjectStorage\PIG_Behavior_Project\outputs\legacy_16f_rebuild\legacy_16f_rebuild_20260718_v2\06_full_recovery\crops\dense_tracklet_0_to_12\pigs031219\000125\burst_color_4ff89bce_300\ID_2\f000000.jpg,PASS,PASS,True,True,True
