method_id,parameter,operation_controlled,unit,meaningful_range,effective_value,selection_basis,value_provenance,data_visible_at_selection,selected_before_or_after_metric_inspection,selection_scope,scientific_effects,sensitivity_study,frozen_status,scientific_rationale,rationale_status,evidence_class,support_class,per_video_parameter
B0_CURRENT_STANDARD_V2_20260728,episode_pair_swap_anchor_window_frames,identity_repair|runtime,frames,non-negative integer unless sentinel documented,8,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,identity_repair|runtime,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,episode_pair_swap_max_frames,identity_repair|runtime,frames,non-negative integer unless sentinel documented,12,HARDWARE_OR_RUNTIME_CONSTRAINT,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,identity_repair|runtime,not established,YES,Execution/safety constraint rather than a quality claim.,SUFFICIENT,BOUND_BY_SOURCE_CODE,FULLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,episode_pair_swap_min_motion_gain,identity_repair,unitless,source-defined numeric domain,0.1,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,identity_repair,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,episode_pair_swap_min_overlap_iou,association|identity_repair,unitless ratio,"[0,1] unless source contract states otherwise",0.2,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|identity_repair,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,episode_pair_swap_repair,identity_repair,boolean,"{false,true}",false,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,identity_repair,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,expected_pigs,engineering_or_indirect,count,source-defined integer domain,8,ORIGINAL_METHOD_SPECIFICATION,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,engineering_or_indirect,not established,YES,Defines the method family or locked eight-animal task.,SUFFICIENT,BOUND_BY_SOURCE_CODE,FULLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,far_camera_hidden_geometry_max_center_shift,Hidden_state|bbox_geometry,unitless,source-defined numeric domain,0.12,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state|bbox_geometry,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,far_camera_hidden_geometry_max_future_gap_frames,Hidden_state|bbox_geometry|runtime,frames,non-negative integer unless sentinel documented,15,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state|bbox_geometry|runtime,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,far_camera_hidden_geometry_min_height_excess,Hidden_state|bbox_geometry,unitless,source-defined numeric domain,0.15,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state|bbox_geometry,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,far_camera_hidden_geometry_min_overlap_reduction,Hidden_state|bbox_geometry,unitless,source-defined numeric domain,0.1,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state|bbox_geometry,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,far_camera_hidden_geometry_min_visible_overlap_iou,association|Hidden_state|bbox_geometry,unitless ratio,"[0,1] unless source contract states otherwise",0.65,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|Hidden_state|bbox_geometry,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,far_camera_hidden_geometry_original_weight,Hidden_state|bbox_geometry,unitless,source-defined numeric domain,0.1,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state|bbox_geometry,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,far_camera_hidden_geometry_refine,Hidden_state|bbox_geometry,boolean,"{false,true}",false,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state|bbox_geometry,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,far_camera_hidden_geometry_x_threshold,Hidden_state|bbox_geometry,unitless,source-defined numeric domain,0.67,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state|bbox_geometry,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,freeze_identity_in_occlusion,Hidden_state,boolean,"{false,true}",true,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,half,runtime,boolean,"{false,true}",false,HARDWARE_OR_RUNTIME_CONSTRAINT,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,runtime,not established,YES,Execution/safety constraint rather than a quality claim.,SUFFICIENT,BOUND_BY_SOURCE_CODE,FULLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hard_occlusion_detection_iom_threshold,detection|Hidden_state,unitless,source-defined numeric domain,0.45,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,detection|Hidden_state,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hard_occlusion_min_frames,Hidden_state|runtime,frames,non-negative integer unless sentinel documented,2,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state|runtime,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hard_occlusion_recovery_frames,Hidden_state|runtime,frames,non-negative integer unless sentinel documented,10,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state|runtime,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hard_occlusion_score_threshold,Hidden_state,unitless,source-defined numeric domain,0.65,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hard_occlusion_track_iom_threshold,Hidden_state,unitless,source-defined numeric domain,0.35,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hidden_acceleration_alpha,Hidden_state|evaluator_only,unitless,source-defined numeric domain,0.35,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state|evaluator_only,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hidden_max_motion_step_box_scale,Hidden_state|bbox_geometry,unitless,source-defined numeric domain,1.5,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state|bbox_geometry,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hidden_min_motion_history,Hidden_state,count,source-defined integer domain,4,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hidden_missed_frames,lifecycle|Hidden_state|runtime,frames,non-negative integer unless sentinel documented,5,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,lifecycle|Hidden_state|runtime,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hidden_motion_consistency,Hidden_state,unitless,source-defined numeric domain,0.55,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hidden_motion_history,Hidden_state,count,source-defined integer domain,8,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hidden_motion_model,Hidden_state,boolean,"{false,true}",false,PREDECLARED_DEVELOPMENT_SELECTION,src/pig_behavior/tracking/profiles/bytetrack_raw.py sha256=fe62045b5e260e45cd735f8be70726d3cf8c3f7fc2ea1159f22b968728f522e0,13-video development evidence,frozen before authority execution; earlier development data visible,global profile; not per-video,Hidden_state,authority/ablation record may exist; not universal,YES,Profile override frozen by a development authority before its authority run.,SUFFICIENT_WITH_DEVELOPMENT_SCOPE_LIMITATION,BOUND_BY_EFFECTIVE_CONFIG,FULLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hidden_moving_displacement,Hidden_state,unitless,source-defined numeric domain,0.035,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hidden_overlap_iou_threshold,association|Hidden_state,unitless ratio,"[0,1] unless source contract states otherwise",0.65,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|Hidden_state,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hidden_overlap_window_frames,Hidden_state|runtime,frames,non-negative integer unless sentinel documented,2,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,Hidden_state|runtime,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hidden_owner_guard,identity_repair|Hidden_state,boolean,"{false,true}",false,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,identity_repair|Hidden_state,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
B0_CURRENT_STANDARD_V2_20260728,hidden_owner_guard_cost_margin,association|identity_repair|Hidden_state,unitless,source-defined numeric domain,0.08,INHERITED_DEFAULT_WITH_PROVENANCE,src/pig_behavior/tracking/config.py sha256=52c5f54ad44b6f76a8d143d168bdc942542d5fd263903cbf630f9c58ecf1cdd0,not a separate empirical selection,not separately selected,global profile; not per-video,association|identity_repair|Hidden_state,not established,YES,Inherited from the hashed TrackingConfig source; no separate sensitivity claim.,PARTIAL_NO_METHOD_SPECIFIC_SENSITIVITY,BOUND_BY_SOURCE_CODE,PARTIALLY_GROUNDED,NO
