posture_review_item_id,native_temporal_unit_key,source_type,dataset_id,video_key,source_video_key,object_track_key,pig_id,track_id,recording_date,outer_fold_id,split_role,unit_start_frame,unit_end_frame,label_window_start,label_window_end,observed_frame_start,observed_frame_end
posture_review_0000065,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000056|track_id=tracklet_00000813|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs271119/000056,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000056|track_id=tracklet_00000813,ID_6,tracklet_00000813,271119,FOLD_4,train,54,69,54,69,54,69
posture_review_0000066,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000274|track_id=tracklet_00000526|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000274,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000274|track_id=tracklet_00000526,ID_7,tracklet_00000526,041219,FOLD_4,train,7,22,7,22,7,22
posture_review_0000067,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=3|anchor=1704,cvat_tracking_xml,cvat_tracking_Pigs291119_000233,Pigs291119_000233,Pigs291119_000233,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=3,ID_4,3,291119,FOLD_1,train,1704,1709,1704,1709,1704,1709
posture_review_0000068,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000454|track_id=tracklet_00001905|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs091119/000454,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs091119%2F000454|track_id=tracklet_00001905,ID_3,tracklet_00001905,091119,FOLD_4,train,9,24,9,24,9,24
posture_review_0000069,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=6|anchor=1464,cvat_tracking_xml,cvat_tracking_Pigs291119_000226_30fps,Pigs291119_000226_30fps,Pigs291119_000226_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=6,ID_7,6,291119,FOLD_1,train,1464,1469,1464,1469,1464,1469
posture_review_0000070,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7|anchor=12,cvat_tracking_xml,cvat_tracking_test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7,ID_8,7,291119,FOLD_1,train,12,17,12,17,12,17
posture_review_0000071,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=3|anchor=660,cvat_tracking_xml,cvat_tracking_Pigs291119_000226_30fps,Pigs291119_000226_30fps,Pigs291119_000226_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=3,ID_4,3,291119,FOLD_1,train,660,665,660,665,660,665
posture_review_0000072,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0|anchor=354,cvat_tracking_xml,cvat_tracking_Pigs291119_000233,Pigs291119_000233,Pigs291119_000233,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0,ID_1,0,291119,FOLD_1,train,354,359,354,359,354,359
posture_review_0000073,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000070|track_id=tracklet_00000604|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs271119/000070,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs271119%2F000070|track_id=tracklet_00000604,ID_6,tracklet_00000604,271119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000074,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000145|track_id=tracklet_00001856|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs281119/000145,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000145|track_id=tracklet_00001856,ID_2,tracklet_00001856,281119,FOLD_3,validation,0,15,0,15,0,15
posture_review_0000075,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000153|track_id=tracklet_00004172|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs281119/000153,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000153|track_id=tracklet_00004172,ID_2,tracklet_00004172,281119,FOLD_3,validation,604,619,604,619,604,619
posture_review_0000076,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000194|track_id=tracklet_00001952|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000194,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000194|track_id=tracklet_00001952,ID_3,tracklet_00001952,041219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000077,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000066|track_id=tracklet_00003151|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs151119/000066,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000066|track_id=tracklet_00003151,ID_8,tracklet_00003151,151119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000078,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=0|anchor=1428,cvat_tracking_xml,cvat_tracking_test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=0,ID_1,0,291119,FOLD_1,train,1428,1433,1428,1433,1428,1433
posture_review_0000079,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0|anchor=462,cvat_tracking_xml,cvat_tracking_Pigs291119_000231,Pigs291119_000231,Pigs291119_000231,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0,ID_1,0,291119,FOLD_1,train,462,467,462,467,462,467
posture_review_0000080,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0|anchor=906,cvat_tracking_xml,cvat_tracking_Pigs291119_000233,Pigs291119_000233,Pigs291119_000233,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0,ID_1,0,291119,FOLD_1,train,906,911,906,911,906,911
posture_review_0000081,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=3|anchor=708,cvat_tracking_xml,cvat_tracking_Pigs291119_000226_30fps,Pigs291119_000226_30fps,Pigs291119_000226_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=3,ID_4,3,291119,FOLD_1,train,708,713,708,713,708,713
posture_review_0000082,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0|anchor=294,cvat_tracking_xml,cvat_tracking_Pigs291119_000233,Pigs291119_000233,Pigs291119_000233,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0,ID_1,0,291119,FOLD_1,train,294,299,294,299,294,299
posture_review_0000083,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=0|anchor=1266,cvat_tracking_xml,cvat_tracking_test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=0,ID_1,0,291119,FOLD_1,train,1266,1271,1266,1271,1266,1271
posture_review_0000084,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=3|anchor=306,cvat_tracking_xml,cvat_tracking_Pigs291119_000226_30fps,Pigs291119_000226_30fps,Pigs291119_000226_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=3,ID_4,3,291119,FOLD_1,train,306,311,306,311,306,311
posture_review_0000085,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7|anchor=570,cvat_tracking_xml,cvat_tracking_test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7,ID_8,7,291119,FOLD_1,train,570,575,570,575,570,575
posture_review_0000086,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs291119%2F000214|track_id=tracklet_00001474|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs291119/000214,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs291119%2F000214|track_id=tracklet_00001474,ID_6,tracklet_00001474,291119,FOLD_1,train,0,15,0,15,0,15
posture_review_0000087,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7|anchor=1044,cvat_tracking_xml,cvat_tracking_test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7,ID_8,7,291119,FOLD_1,train,1044,1049,1044,1049,1044,1049
posture_review_0000088,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000162|track_id=tracklet_00001330|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000162,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000162|track_id=tracklet_00001330,ID_2,tracklet_00001330,031219,FOLD_4,train,7,22,7,22,7,22
posture_review_0000089,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000167|track_id=tracklet_00002298|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs031219/000167,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs031219%2F000167|track_id=tracklet_00002298,ID_2,tracklet_00002298,031219,FOLD_4,train,14,29,14,29,14,29
posture_review_0000090,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=0|anchor=1572,cvat_tracking_xml,cvat_tracking_test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=0,ID_1,0,291119,FOLD_1,train,1572,1577,1572,1577,1572,1577
posture_review_0000091,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0|anchor=1602,cvat_tracking_xml,cvat_tracking_Pigs291119_000231,Pigs291119_000231,Pigs291119_000231,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000231|video=Pigs291119_000231|track_id=0,ID_1,0,291119,FOLD_1,train,1602,1607,1602,1607,1602,1607
posture_review_0000092,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000169|track_id=tracklet_00004015|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs281119/000169,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000169|track_id=tracklet_00004015,ID_3,tracklet_00004015,281119,FOLD_3,validation,0,15,0,15,0,15
posture_review_0000093,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000272|track_id=tracklet_00000081|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000272,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000272|track_id=tracklet_00000081,ID_4,tracklet_00000081,041219,FOLD_4,train,3,18,3,18,3,18
posture_review_0000094,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs161119%2F000076|track_id=tracklet_00002740|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs161119/000076,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs161119%2F000076|track_id=tracklet_00002740,ID_5,tracklet_00002740,161119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000095,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7|anchor=1386,cvat_tracking_xml,cvat_tracking_test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7,ID_8,7,291119,FOLD_1,train,1386,1391,1386,1391,1386,1391
posture_review_0000096,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=0|anchor=1110,cvat_tracking_xml,cvat_tracking_pigs301119_000328,pigs301119_000328,pigs301119_000328,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=0,ID_8,0,301119,FOLD_2,train,1110,1115,1110,1115,1110,1115
posture_review_0000097,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=0|anchor=1554,cvat_tracking_xml,cvat_tracking_Pigs281119_000114_30fps,Pigs281119_000114_30fps,Pigs281119_000114_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs281119_000114_30fps|video=Pigs281119_000114_30fps|track_id=0,ID_1,0,281119,FOLD_3,exclude|validation,1554,1559,1554,1559,1554,1559
posture_review_0000098,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=0|anchor=1266,cvat_tracking_xml,cvat_tracking_pigs301119_000328,pigs301119_000328,pigs301119_000328,source=cvat_tracking_xml|dataset=cvat_tracking_pigs301119_000328|video=pigs301119_000328|track_id=0,ID_8,0,301119,FOLD_2,train,1266,1271,1266,1271,1266,1271
posture_review_0000099,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=6|anchor=1698,cvat_tracking_xml,cvat_tracking_Pigs291119_000226_30fps,Pigs291119_000226_30fps,Pigs291119_000226_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=6,ID_7,6,291119,FOLD_1,train,1698,1703,1698,1703,1698,1703
posture_review_0000100,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0|anchor=6,cvat_tracking_xml,cvat_tracking_Pigs291119_000233,Pigs291119_000233,Pigs291119_000233,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0,ID_1,0,291119,FOLD_1,train,6,11,6,11,6,11
posture_review_0000101,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000218|track_id=tracklet_00000134|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs041219/000218,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs041219%2F000218|track_id=tracklet_00000134,ID_1,tracklet_00000134,041219,FOLD_4,train,0,15,0,15,0,15
posture_review_0000102,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=3|anchor=1770,cvat_tracking_xml,cvat_tracking_Pigs291119_000233,Pigs291119_000233,Pigs291119_000233,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=3,ID_4,3,291119,FOLD_1,train,1770,1775,1770,1775,1770,1775
posture_review_0000103,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0|anchor=612,cvat_tracking_xml,cvat_tracking_Pigs291119_000233,Pigs291119_000233,Pigs291119_000233,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=0,ID_1,0,291119,FOLD_1,train,612,617,612,617,612,617
posture_review_0000104,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=7|anchor=1014,cvat_tracking_xml,cvat_tracking_Pigs291119_000226_30fps,Pigs291119_000226_30fps,Pigs291119_000226_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000226_30fps|video=Pigs291119_000226_30fps|track_id=7,ID_8,7,291119,FOLD_1,exclude|train,1014,1019,1014,1019,1014,1019
posture_review_0000105,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000016|track_id=tracklet_00000746|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs151119/000016,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000016|track_id=tracklet_00000746,ID_6,tracklet_00000746,151119,FOLD_4,train,0,15,0,15,0,15
posture_review_0000106,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=0|anchor=1470,cvat_tracking_xml,cvat_tracking_test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=0,ID_1,0,291119,FOLD_1,train,1470,1475,1470,1475,1470,1475
posture_review_0000107,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000199|track_id=tracklet_00003829|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs281119/000199,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000199|track_id=tracklet_00003829,ID_8,tracklet_00003829,281119,FOLD_3,validation,0,15,0,15,0,15
posture_review_0000108,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=3|anchor=1200,cvat_tracking_xml,cvat_tracking_Pigs291119_000233,Pigs291119_000233,Pigs291119_000233,source=cvat_tracking_xml|dataset=cvat_tracking_Pigs291119_000233|video=Pigs291119_000233|track_id=3,ID_4,3,291119,FOLD_1,train,1200,1205,1200,1205,1200,1205
posture_review_0000109,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000054|track_id=tracklet_00001791|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs151119/000054,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs151119%2F000054|track_id=tracklet_00001791,ID_4,tracklet_00001791,151119,FOLD_4,train,3,18,3,18,3,18
posture_review_0000110,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000197|track_id=tracklet_00002728|legacy_sequence,legacy_recovered,legacy_recovered_16f,pigs281119/000197,,source=legacy_recovered|dataset=legacy_recovered_16f|video=pigs281119%2F000197|track_id=tracklet_00002728,ID_1,tracklet_00002728,281119,FOLD_3,validation,0,15,0,15,0,15
posture_review_0000111,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7|anchor=222,cvat_tracking_xml,cvat_tracking_test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,test video Pigs291119_000302_30fps,source=cvat_tracking_xml|dataset=cvat_tracking_test%20video%20Pigs291119_000302_30fps|video=test%20video%20Pigs291119_000302_30fps|track_id=7,ID_8,7,291119,FOLD_1,train,222,227,222,227,222,227
